id,status_group,longitude,latitude,label
71308,functional,35.67747354,-4.41607502,0
18764,functional,35.16670453,-8.33285855,0
9785,functional,36.38519711,-5.47093233,0
1743,functional,37.1244241,-6.68275685,0
49976,non functional,30.55822758,-7.04199599,1
5142,functional needs repair,33.88004592,-4.35492187,2
13224,functional,38.84554437,-8.84371392,0
38073,functional,36.60476369,-3.26325854,0
35711,non functional,37.90504792,-4.3920315,1
3988,non functional,0,-2.00E-08,1
9205,non functional,30.8280643,-3.02736495,1
46171,functional,38.77998708,-8.00385814,0
15001,functional,38.8428806,-5.16086642,0
33206,functional,37.36771696,-3.25675659,0
46425,non functional,31.5423698,-1.66907509,1
74099,functional,38.35122104,-6.64382622,0
14041,functional,31.41921148,-7.77836979,0
43989,non functional,0,-2.00E-08,1
28795,non functional,31.79138314,-1.33524721,1
50777,functional,38.86397112,-6.73642378,0
3325,functional,33.02885345,-9.29535621,0
42215,non functional,37.45402277,-6.30343559,1
29920,non functional,32.81608768,-4.86734799,1
42826,functional,36.98858621,-3.55140919,0
55212,non functional,37.5369304,-3.38320326,1
39537,non functional,34.56076553,-4.72205778,1
43814,functional,37.19260691,-4.45692292,0
58252,functional,37.85147803,-4.40505638,0
48764,functional,36.64721214,-3.33536241,0
66818,non functional,33.77187376,-3.16258433,1
30532,functional,34.22181671,-3.19779976,0
53458,non functional,39.20632358,-7.68096965,1
50722,non functional,36.51045802,-10.74926431,1
18154,non functional,35.49102994,-6.64751898,1
17719,non functional,39.77467687,-10.74121809,1
5930,functional needs repair,37.1403387,-6.78737392,2
57520,non functional,32.56516771,-5.37869667,1
51351,functional,38.89927128,-6.44480744,0
66807,functional,35.05827895,-7.8967617,0
43438,non functional,39.00817988,-6.48983765,1
20409,non functional,37.41605432,-3.33585422,1
28130,functional,33.09723225,-2.53592642,0
71135,functional,35.46748918,-8.04207888,0
30875,functional,33.31765727,-8.98028741,0
9213,functional needs repair,33.88363324,-3.18582018,2
33341,non functional,33.13808851,-9.34118942,1
51458,non functional,39.80573258,-10.81984005,1
7648,non functional,34.21430209,-5.89830619,1
63666,non functional,33.56226303,-3.55994753,1
21366,functional,32.87932503,-1.93828441,0
18911,functional,36.40151666,-6.2288432,0
61076,functional,39.04319562,-10.91033417,0
26404,functional,37.56428751,-3.39707768,0
38350,functional,36.36359055,-5.70658106,0
16368,functional,37.23908244,-6.46903577,0
20258,functional,38.87921821,-10.02530049,0
7859,functional needs repair,32.01126375,-3.32399607,2
4405,functional,37.66707502,-6.17145209,0
13917,functional,37.97372218,-4.21969727,0
37518,functional needs repair,30.0383909,-4.77738235,2
16777,functional,36.71608582,-8.7497657,0
60400,non functional,37.18325021,-5.40083266,1
10073,functional,38.86971073,-6.75983823,0
13350,functional,37.18243624,-3.22521375,0
49688,functional,30.21055407,-4.49526067,0
13955,non functional,33.77550265,-9.57083447,1
40918,functional,38.5108767,-4.9742085,0
13226,functional needs repair,34.40192152,-2.93861025,2
58334,functional,31.23380718,-6.24434394,0
17545,functional,37.62062181,-3.25916368,0
59015,non functional,32.89167912,-2.06623106,1
3374,non functional,35.7664773,-8.03521646,1
24887,functional,37.2581911,-3.33126128,0
38209,functional,29.64083261,-4.87682639,0
46723,non functional,34.52108826,-8.9718456,1
62578,functional,36.8837943,-11.24691168,0
55412,non functional,39.32440321,-6.99896038,1
73903,non functional,32.72327057,-3.86425096,1
52049,non functional,38.48470605,-11.15560739,1
5862,functional,36.76175769,-7.31298715,0
15371,functional,36.70722462,-8.13530436,0
47621,functional,0,-2.00E-08,0
21218,functional,33.59565841,-9.04237479,0
71567,functional,33.5982842,-2.8364587,0
65260,functional,33.54896675,-2.96831503,0
6153,non functional,39.71301659,-9.72777127,1
34233,functional,35.09839427,-9.90097716,0
873,non functional,38.4228496,-10.8887769,1
24567,functional needs repair,37.61227775,-6.14022155,2
20024,functional,35.17581074,-9.21392622,0
46539,non functional,38.49531084,-10.28313057,1
14635,non functional,34.2643605,-1.39975538,1
29072,functional,36.8565215,-3.35542197,0
35356,functional,33.97137308,-9.48468709,0
936,functional,32.68522855,-3.86825022,0
68838,non functional,39.62563315,-7.98120789,1
69715,functional,33.57952206,-9.24843926,0
21190,functional,0,-2.00E-08,0
32469,functional needs repair,38.05683573,-4.30958726,2
73330,functional,37.62334148,-3.36604774,0
56572,functional,34.85094686,-4.39979486,0
69285,functional,34.91341128,-4.26930813,0
2874,non functional,36.87627907,-3.59583972,1
16767,non functional,33.00185396,-2.05723921,1
59037,functional,38.91084291,-10.4786575,0
9209,non functional,29.89782942,-4.85547331,1
48673,non functional,33.33084105,-3.07294186,1
11376,functional,31.32186031,-2.72010089,0
63473,functional,37.44037106,-7.03311099,0
33718,non functional,37.35454403,-3.39732351,1
64374,non functional,38.95896531,-7.18781273,1
20557,non functional,38.8149379,-7.19912616,1
63068,functional,34.80933428,-11.30975203,0
40865,functional,30.07459438,-4.26457969,0
247,functional,36.8461499,-3.14951756,0
22514,non functional,38.35178406,-4.9006428,1
69849,functional,34.87632584,-10.07902772,0
33102,functional,32.13360016,-4.91220832,0
30549,functional,30.91671778,-2.93052766,0
16753,functional,38.36304265,-4.7946785,0
71400,non functional,39.52628467,-6.98681495,1
33403,non functional,35.8097104,-8.78233914,1
21798,functional,30.13891635,-4.54717602,0
20721,non functional,33.06748333,-3.49501304,1
32707,functional,33.16424584,-2.61529938,0
2923,non functional,32.26478813,-3.3703797,1
67831,functional,0,-2.00E-08,0
59754,functional,37.19521987,-3.21512144,0
35196,functional,34.76799303,-9.72477869,0
26403,functional,30.05696468,-4.48680909,0
38262,functional,34.77672799,-4.37002992,0
47746,functional needs repair,0,-2.00E-08,2
15274,functional,37.68298237,-3.69989486,0
31525,functional,39.29240882,-6.980774,0
60960,non functional,35.2820735,-3.33891106,1
65784,non functional,37.7132576,-6.05274038,1
62754,functional,39.66551459,-9.55936432,0
29093,non functional,36.17345222,-11.32588423,1
34854,functional,32.68718126,-3.87090796,0
48681,non functional,34.90079184,-5.06376445,1
10776,non functional,34.01767174,-8.8505872,1
6743,non functional,38.85478272,-6.77779865,1
45227,functional,33.07318615,-2.07346941,0
30267,non functional,34.79058756,-5.06971903,1
23140,functional needs repair,37.54575315,-3.3790798,2
57490,functional,38.66469876,-5.29399901,0
4504,functional,34.62796931,-5.17132254,0
19727,functional,35.57618986,-7.92504744,0
71984,functional,35.2871478,-9.81300138,0
43209,functional,38.89889818,-6.44743334,0
72753,functional,39.08541154,-6.9764185,0
61572,functional,34.55080131,-3.98175051,0
18543,functional,30.02857061,-4.63323278,0
56348,non functional,39.54013542,-10.7305854,1
66707,functional,33.53436366,-3.6032519,0
7133,functional,34.26366097,-9.26711014,0
46267,functional,38.96734913,-6.47709579,0
68267,functional,35.40174268,-4.50405125,0
37601,functional,36.90029753,-3.35291723,0
31118,functional,35.06395026,-8.89579787,0
54582,functional,36.16354089,-8.927418,0
50499,functional,35.17591206,-9.59592576,0
73245,non functional,32.90600416,-4.08628218,1
43554,non functional,33.88820559,-1.25186776,1
44886,functional,35.11790502,-5.77076623,0
58787,functional,38.36630027,-6.63545779,0
65470,non functional,31.51968477,-7.84492064,1
66541,functional,0,-2.00E-08,0
62766,functional,35.74618098,-6.32657895,0
29942,non functional,32.51375178,-4.00353365,1
65418,functional,30.58380415,-2.72029429,0
36825,functional,30.96080928,-3.27653212,0
24795,non functional,34.07145727,-1.12785841,1
34639,functional,34.56742601,-9.26292733,0
25307,functional,35.69972382,-3.30570452,0
6492,non functional,0,-2.00E-08,1
71237,functional,34.25856322,-3.23694522,0
14515,functional,37.00673348,-3.20440252,0
12655,functional,36.92074512,-7.76846917,0
9102,functional,33.2181747,-2.71993867,0
55517,functional,34.22380263,-9.45899933,0
57681,functional,35.43401469,-7.66969796,0
7417,functional,36.31978673,-2.82425252,0
4109,functional,34.3160475,-1.34179529,0
23934,functional,31.46621397,-1.17432427,0
61236,functional,32.86484373,-2.72550624,0
69600,non functional,37.92131376,-4.17297165,1
7298,non functional,39.14046788,-10.38916057,1
53236,functional,39.58928657,-10.02773148,0
45783,functional,31.56437853,-1.33769873,0
60624,non functional,36.92511413,-7.08726599,1
1003,functional,35.8764926,-10.54991483,0
68752,functional,38.84017329,-6.58553194,0
63430,non functional,37.29784625,-3.24494065,1
50781,non functional,30.82548866,-1.50057609,1
73116,functional,37.20660328,-3.23564131,0
55839,functional,34.60378949,-1.88413287,0
36337,functional,37.87725873,-4.4563585,0
60805,functional,35.31696309,-8.05869479,0
39460,functional needs repair,29.74493751,-4.6235842,2
8652,non functional,31.91672982,-3.00034079,1
2082,non functional,33.98546278,-3.44929405,1
33838,functional,34.85684285,-11.29006015,0
30167,functional,34.13974644,-9.33779823,0
58613,functional,34.52517479,-4.39379795,0
59808,functional,38.8999542,-6.4461625,0
40549,functional,36.91251728,-3.32783411,0
51032,functional,35.06227521,-11.32428258,0
4970,functional,36.67728888,-3.34532453,0
31718,functional,32.03832957,-8.45295997,0
7448,non functional,31.71201534,-3.02037043,1
33039,non functional,33.32061845,-7.91405721,1
18162,functional needs repair,35.84392953,-2.84035111,2
54947,non functional,31.79213956,-5.07606992,1
25673,non functional,32.72756521,-5.18841645,1
7034,functional,39.46254411,-10.23773158,0
39121,functional,37.74597276,-6.76502202,0
16592,functional needs repair,0,-2.00E-08,2
58164,functional,34.30069109,-8.65560058,0
11108,functional,34.22373185,-9.33614108,0
57046,functional,0,-2.00E-08,0
65501,functional,35.23190539,-4.0398321,0
15535,non functional,33.94422508,-3.44971456,1
39945,functional,0,-2.00E-08,0
62107,non functional,35.14517934,-9.26132486,1
19229,functional needs repair,30.81584912,-2.42594644,2
18398,functional,36.90168571,-3.41544399,0
60414,functional,35.38697144,-7.97425861,0
22608,functional,32.88437776,-4.22462621,0
72902,functional,31.98369122,-3.65714766,0
14785,functional,37.64192387,-3.22035162,0
56454,functional,34.01425145,-8.85407738,0
31862,non functional,30.53318884,-2.83059148,1
68861,non functional,33.19998592,-4.05508194,1
2418,non functional,32.63293587,-2.47236942,1
74010,functional,32.9911399,-2.95223637,0
63813,functional,30.74370262,-3.36841245,0
27645,functional needs repair,37.57057818,-6.90895204,2
73011,functional,37.62464635,-6.12791408,0
9092,functional,38.38400492,-6.30897221,0
66593,functional,34.1857204,-4.35633171,0
16257,functional,34.56587301,-9.25999273,0
37407,functional,38.34035159,-6.45365595,0
38761,non functional,32.92797717,-1.98980226,1
73633,non functional,32.89096402,-2.59558535,1
54435,non functional,31.71945854,-3.01353626,1
3892,non functional,37.6323746,-3.6453254,1
30201,functional,34.9171676,-10.54283615,0
66363,non functional,31.71025967,-1.63283605,1
73327,non functional,32.44399647,-5.11677921,1
32743,non functional,31.2202617,-6.34775791,1
5390,non functional,34.8770692,-5.07956927,1
33240,functional,37.61148936,-3.78290304,0
32675,functional needs repair,29.72997993,-4.79853014,2
37836,functional,32.79260035,-9.14170465,0
67404,functional,37.57649754,-3.277278,0
28539,non functional,34.77187586,-1.81080888,1
66098,non functional,36.62173545,-6.19541586,1
1420,functional,35.92974888,-10.59754431,0
15260,non functional,38.4297942,-4.8153973,1
59666,functional,33.51841924,-3.0467433,0
59841,non functional,31.45893629,-8.33092695,1
70159,functional,36.64556146,-6.82244848,0
32808,functional,30.11090478,-4.58919506,0
6351,non functional,39.06162732,-7.64026257,1
39453,functional,35.70282402,-3.30371894,0
8670,non functional,34.37488886,-2.00626956,1
46548,functional,37.73356472,-7.01026778,0
12409,functional,37.5744542,-3.65427176,0
47267,non functional,31.60804556,-8.01655077,1
34963,non functional,31.5810265,-1.49831681,1
71579,non functional,30.65256947,-3.53241144,1
50979,functional,34.99880454,-8.17486526,0
10509,non functional,0,-2.00E-08,1
55581,functional needs repair,33.69917157,-2.70954709,2
5667,functional,35.48398091,-8.01263314,0
66458,functional,33.87874649,-9.48422564,0
37668,functional,37.05425871,-3.30064171,0
59805,functional,38.67243709,-4.87574858,0
32419,functional,36.38905335,-4.24158135,0
28922,functional,37.74234245,-6.0097872,0
69611,functional,39.21744845,-6.90056096,0
32593,functional,33.96208743,-9.44114631,0
7385,functional,39.2296634,-7.21049068,0
71543,functional,36.6894888,-5.94927798,0
72016,functional,38.33374461,-6.45503922,0
30969,non functional,34.18283873,-1.13615798,1
27652,non functional,34.13542062,-1.40448416,1
26374,functional,30.71663177,-3.43455181,0
2102,functional,38.2880489,-4.8279465,0
31936,non functional,38.9136278,-5.62973376,1
10668,functional,35.00568507,-8.6041587,0
56611,non functional,35.69685941,-2.16067226,1
14842,non functional,33.05557034,-2.49345547,1
67294,non functional,36.83919226,-3.56208104,1
61106,non functional,34.72368689,-10.25053572,1
61693,functional,34.23049683,-1.69445533,0
18196,functional,35.49393953,-4.5350605,0
27990,functional,35.50507106,-2.98286262,0
17475,functional,30.92953829,-1.33847015,0
19280,functional,33.88124099,-9.29047311,0
43449,non functional,39.08299395,-7.04882147,1
5510,functional,36.52494699,-3.35442044,0
9456,functional,31.71524886,-8.36879751,0
20064,functional,38.802538,-4.86161144,0
5036,functional,36.58422165,-3.40281726,0
23634,functional,33.0107123,-9.23582791,0
32625,non functional,29.74460668,-4.8888777,1
232,non functional,30.83864439,-3.42254746,1
20621,functional,30.63901534,-2.44746075,0
73340,functional needs repair,33.66415606,-9.34751165,2
41313,functional,35.13632225,-10.67741284,0
19027,functional,37.94764253,-9.81002468,0
59172,non functional,33.43855024,-2.05365709,1
13918,non functional,36.90724678,-5.97922275,1
32798,functional,36.40829439,-8.67698629,0
72071,non functional,36.02738522,-7.60449322,1
59642,functional,35.62290979,-7.62464471,0
25338,functional,38.86775224,-6.76440144,0
7263,non functional,37.52067992,-3.33676508,1
5181,functional,32.76691814,-3.30428392,0
36311,non functional,30.83924466,-7.90424782,1
41021,functional,37.58642169,-3.17500504,0
25507,functional,36.14264455,-7.90205132,0
13061,non functional,39.18337553,-6.93450213,1
62816,functional,30.7924331,-2.97951555,0
34508,non functional,39.78002369,-7.98802343,1
72432,non functional,37.57957509,-3.35046528,1
6206,functional,38.28681892,-4.7706615,0
38985,non functional,33.09629226,-9.15166891,1
1344,functional,31.11107606,-1.71361098,0
56627,non functional,29.73402548,-4.88196757,1
29762,functional,37.16325869,-3.23060096,0
40935,functional,31.8906538,-3.4281372,0
25881,non functional,32.34050135,-2.42555745,1
66780,functional,33.50706295,-3.39826006,0
70833,non functional,31.95855304,-3.51483107,1
59072,functional,34.44839286,-1.37332716,0
